session_key,lap_number,timestamp,driver,team,position,interval_gap,strategy_mode,recommended_mode,race_strategy,strategic_reason,tyre_compound,stint_number,stint_lap_count,tyre_wear_pct,tyre_temp_C,tyre_cliff_reached,expected_tyre_life,pit_stop_flag,pit_stop_count,undercut_window,overcut_window,lap_time,delta_lap_time,average_pace_window,momentum_indicator,engine_power_pct,throttle_pct,energy_management_pct,drs_status,speed_kph,fuel_load_kg,air_temperature_C,track_temperature_C,rainfall_mm,humidity_pct,wind_speed_mps,weather_condition,flag_status,incident_category,incident_message,race_pace_score,win_probability,power_anomaly_score,racecraft_anomaly_score,push_signal,degradation_warning,tire_management_skill
RACE_2025_COTA_8,8,2025-10-18T14:10:54.507000,PER,Red Bull Racing,2,3.096,Aggressive,Neutral,Aggressive-Two,,Soft,0,8,38.11,93.4,False,7.2,False,0,False,False,89.431,-1.099,89.897,-0.0876,99.41,99.6,96.01,Inactive,215.2,94.6,30.6,44.7,0.0,61.6,5.2,Clear,Green,None,,88.71,0.4594,0.441,1.543,PUSH,False,0.85
RACE_2025_COTA_9,9,2025-10-18T14:12:26,PER,Red Bull Racing,2,3.248,Aggressive,Neutral,Aggressive-Two,,Soft,0,9,49.35,92.0,False,4.8,False,0,False,False,90.365,0.934,90.094,0.1969,94.62,94.96,92.68,Inactive,197.1,92.76,29.5,42.8,0.0,57.2,3.8,Clear,Green,None,,82.39,0.3963,0.038,1.125,MAINTAIN,False,0.85
RACE_2025_COTA_10,10,2025-10-18T14:13:59.173000,PER,Red Bull Racing,2,4.16,Aggressive,Neutral,Aggressive-Two,,Soft,0,10,62.59,85.2,False,2.2,False,0,False,False,92.099,1.734,90.546,0.4516,92.83,92.94,86.84,Inactive,180.4,90.86,28.3,44.0,0.0,56.7,3.3,Clear,Green,None,,73.36,0.3221,0.217,1.51,MAINTAIN,False,0.85
RACE_2025_COTA_11,11,2025-10-18T14:15:30.963000,PER,Red Bull Racing,2,6.563,Aggressive,Defensive,Aggressive-Two,,Soft,0,11,78.26,92.0,False,0.0,False,0,False,False,91.968,-0.131,90.879,0.3327,89.78,92.84,82.18,Inactive,164.0,89.2,33.9,46.0,0.0,71.9,3.5,Clear,Green,None,,67.7,0.2342,0.522,0.117,CONSERVE,False,0.85
RACE_2025_COTA_12,12,2025-10-18T14:17:05.280000,PER,Red Bull Racing,5,10.655,Aggressive,Neutral,Aggressive-Two,Emergency stop - tire degradation,Soft,1,0,0.0,50.0,False,0.0,True,1,False,False,115.506,23.538,95.874,4.9952,100.0,100.0,77.76,Inactive,239.8,87.33,31.2,47.6,0.0,71.2,6.9,Clear,Green,None,,42.86,0.4488,0.5,3.495,MAINTAIN,False,0.85
RACE_2025_COTA_13,13,2025-10-18T14:18:36.347000,PER,Red Bull Racing,5,8.638,Aggressive,Neutral,Aggressive-Two,,Soft,1,1,1.36,65.0,False,18.8,False,1,False,False,89.649,-25.857,95.917,0.0436,100.0,100.0,73.93,Inactive,235.4,85.47,31.1,43.8,0.0,66.0,8.4,Clear,Green,None,,98.89,0.4437,0.5,1.994,PUSH,False,0.85
RACE_2025_COTA_14,14,2025-10-18T14:20:11.012000,PER,Red Bull Racing,5,8.776,Aggressive,Neutral,Aggressive-Two,,Soft,1,2,3.58,88.0,False,17.6,False,1,False,False,86.532,-3.118,95.151,-0.7667,100.0,90.42,70.4,Inactive,250.0,83.66,33.3,47.7,0.0,59.3,4.2,Clear,Green,None,,104.62,0.4354,0.5,0.234,PUSH,False,0.85
RACE_2025_COTA_15,15,2025-10-18T14:21:42.306000,PER,Red Bull Racing,5,11.438,Aggressive,Neutral,Aggressive-Two,,Soft,1,3,6.38,86.3,False,16.2,False,1,False,False,87.53,0.998,94.237,-0.9139,100.0,99.47,65.88,Inactive,251.5,81.87,29.8,43.1,0.0,57.7,6.4,Cloudy,Green,None,,100.99,0.425,0.5,0.074,MAINTAIN,False,0.85
RACE_2025_COTA_16,16,2025-10-18T14:23:16.430000,PER,Red Bull Racing,5,9.704,Aggressive,Neutral,Aggressive-Two,,Soft,1,4,10.25,83.4,False,14.7,False,1,False,False,88.836,1.306,93.61,-0.6265,100.0,96.77,61.9,Inactive,212.6,80.04,29.1,44.4,0.0,69.6,4.6,Cloudy,Green,None,,96.36,0.4105,0.5,0.164,MAINTAIN,False,0.85
RACE_2025_COTA_17,17,2025-10-18T14:24:51.635000,PER,Red Bull Racing,5,11.285,Aggressive,Neutral,Aggressive-Two,,Soft,1,5,15.15,96.6,False,13.1,False,1,False,False,88.31,-0.526,88.171,-5.4392,100.0,100.0,56.68,Inactive,236.3,78.21,31.4,43.9,0.0,66.3,6.0,Cloudy,Green,None,,95.28,0.3921,0.5,0.321,PUSH,False,0.85
RACE_2025_COTA_18,18,2025-10-18T14:26:23.445000,PER,Red Bull Racing,5,10.434,Aggressive,Neutral,Aggressive-Two,,Soft,1,6,20.86,88.2,False,11.4,False,1,False,False,88.034,-0.276,87.848,-0.3231,100.0,96.43,52.69,Inactive,229.4,76.5,28.2,41.8,0.0,62.1,3.9,Cloudy,Green,None,,93.49,0.3708,0.5,0.298,MAINTAIN,False,0.85
RACE_2025_COTA_19,19,2025-10-18T14:27:55.905000,PER,Red Bull Racing,5,9.714,Aggressive,Neutral,Aggressive-Two,,Soft,1,7,27.9,90.0,False,9.5,False,1,False,False,89.046,1.012,88.351,0.5028,100.0,98.49,47.98,Inactive,224.9,74.83,29.2,42.6,0.0,60.8,2.7,Cloudy,Green,None,,88.33,0.3444,0.5,1.088,MAINTAIN,False,0.85
RACE_2025_COTA_20,20,2025-10-18T14:29:29.696000,PER,Red Bull Racing,5,11.259,Aggressive,Neutral,Aggressive-Two,,Soft,1,8,36.53,91.8,False,7.4,False,1,False,False,89.732,0.686,88.791,0.4404,97.33,94.52,42.13,Inactive,219.6,73.15,29.4,43.8,0.0,55.6,5.2,Cloudy,Green,None,,83.22,0.3122,0.233,0.886,MAINTAIN,False,0.85
RACE_2025_COTA_21,21,2025-10-18T14:31:01.595000,PER,Red Bull Racing,5,10.615,Aggressive,Neutral,Aggressive-Two,,Soft,1,9,46.12,93.0,False,5.2,False,1,False,False,89.154,-0.578,88.855,0.0637,94.69,92.24,38.75,Inactive,208.3,71.29,30.0,42.5,0.0,56.5,3.4,Cloudy,Green,None,,80.8,0.2763,0.031,0.734,PUSH,False,0.85
RACE_2025_COTA_22,22,2025-10-18T14:32:35.501000,PER,Red Bull Racing,5,13.396,Aggressive,Neutral,Aggressive-Two,,Soft,1,10,57.78,90.5,False,2.8,False,1,False,False,90.592,1.438,89.311,0.4563,91.82,88.13,35.43,Inactive,193.3,69.64,27.5,44.7,0.0,64.1,8.2,Cloudy,Green,None,,73.22,0.2327,0.318,1.333,MAINTAIN,False,0.85
RACE_2025_COTA_23,23,2025-10-18T14:34:08.576000,PER,Red Bull Racing,5,13.946,Aggressive,Neutral,Aggressive-Two,,Soft,1,11,69.42,91.2,False,0.3,False,1,False,False,90.735,0.144,89.852,0.5403,89.33,88.68,31.01,Inactive,183.0,67.84,26.6,40.7,0.0,57.0,3.6,Cloudy,Green,None,,68.39,0.1892,0.567,0.167,MAINTAIN,False,0.85
RACE_2025_COTA_24,24,2025-10-18T14:35:40.783000,PER,Red Bull Racing,7,13.534,Aggressive,Neutral,Aggressive-Two,Emergency stop - tire degradation,Medium,2,0,0.0,50.0,False,0.0,True,2,False,False,114.419,23.683,94.926,5.0746,100.0,98.42,25.52,Inactive,249.8,66.17,32.9,49.3,0.0,63.9,8.1,Cloudy,Green,None,,40.03,0.2992,0.5,3.583,MAINTAIN,False,0.85
RACE_2025_COTA_25,25,2025-10-18T14:37:13.816000,PER,Red Bull Racing,7,15.881,Aggressive,Neutral,Aggressive-Two,,Medium,2,1,1.46,65.0,False,30.8,False,2,False,False,89.641,-24.778,94.908,-0.0182,100.0,100.0,22.46,Inactive,230.6,64.32,34.0,51.7,0.0,63.1,1.8,Clear,Green,None,,93.73,0.2956,0.5,1.957,PUSH,False,0.85
RACE_2025_COTA_26,26,2025-10-18T14:38:46.625000,PER,Red Bull Racing,7,13.925,Neutral,Neutral,Aggressive-Two,,Medium,2,2,3.27,80.0,False,29.6,False,2,False,False,88.621,-1.02,94.801,-0.1066,100.0,99.68,24.03,Inactive,232.1,62.62,33.4,50.6,0.0,68.9,2.6,Clear,Green,None,,95.49,0.291,0.5,0.081,PUSH,False,0.85
RACE_2025_COTA_27,27,2025-10-18T14:40:21.366000,PER,Red Bull Racing,7,13.851,Neutral,Neutral,Aggressive-Two,,Medium,2,3,5.53,89.9,False,28.3,False,2,False,False,88.33,-0.291,94.349,-0.4523,99.21,92.19,25.71,Inactive,241.2,60.75,32.8,47.5,0.0,57.0,2.3,Clear,Green,None,,95.51,0.2854,0.421,0.023,MAINTAIN,False,0.85
RACE_2025_COTA_28,28,2025-10-18T14:41:53.780000,PER,Red Bull Racing,7,13.892,Neutral,Neutral,Aggressive-Two,,Medium,2,4,8.11,89.2,False,27.0,False,2,False,False,88.261,-0.069,93.854,-0.4949,98.07,98.78,28.68,Inactive,217.0,59.02,30.6,43.2,0.0,56.1,4.5,Clear,Green,None,,95.05,0.279,0.307,0.01,MAINTAIN,False,0.85
RACE_2025_COTA_29,29,2025-10-18T14:43:27.146000,PER,Red Bull Racing,7,14.375,Neutral,Neutral,Aggressive-Two,,Medium,2,5,11.05,90.2,False,25.6,False,2,False,False,88.584,0.323,88.687,-5.1669,93.76,93.22,30.79,Inactive,240.2,57.15,28.2,40.3,0.0,68.9,8.0,Clear,Green,None,,93.53,0.2716,0.124,0.562,MAINTAIN,False,0.85
RACE_2025_COTA_30,30,2025-10-18T14:44:59.260000,PER,Red Bull Racing,7,15.502,Neutral,Neutral,Aggressive-Two,,Medium,2,6,15.02,86.8,False,24.1,False,2,False,False,88.785,0.201,88.516,-0.1711,95.99,96.8,32.55,Inactive,222.0,55.33,29.3,43.3,0.0,68.0,7.0,Clear,Green,None,,91.87,0.2617,0.099,0.542,MAINTAIN,False,0.85
RACE_2025_COTA_31,31,2025-10-18T14:46:32.198000,PER,Red Bull Racing,7,15.129,Neutral,Neutral,Aggressive-Two,,Medium,2,7,20.7,94.6,False,22.4,False,2,False,False,89.279,0.494,88.648,0.1317,94.7,95.17,33.66,Inactive,224.9,53.48,31.8,49.3,0.0,61.0,4.1,Clear,Green,None,,88.91,0.2476,0.03,1.17,MAINTAIN,False,0.85
RACE_2025_COTA_32,32,2025-10-18T14:48:04.722000,PER,Red Bull Racing,7,16.043,Neutral,Neutral,Aggressive-Two,,Medium,2,8,25.86,93.7,False,20.8,False,2,False,False,88.994,-0.286,88.781,0.1327,93.26,99.41,34.9,Inactive,220.1,51.64,29.3,41.4,0.0,61.7,7.8,Clear,Green,None,,87.85,0.2347,0.174,0.6,MAINTAIN,False,0.85
RACE_2025_COTA_33,33,2025-10-18T14:49:39.760000,PER,Red Bull Racing,7,14.724,Neutral,Neutral,Aggressive-Two,,Medium,2,9,33.05,89.2,False,18.9,False,2,False,False,88.214,-0.779,88.771,-0.0093,95.1,98.69,37.68,Inactive,209.2,49.86,31.2,47.2,0.0,63.3,5.4,Clear,Green,None,,87.33,0.2168,0.01,1.321,PUSH,False,0.85
RACE_2025_COTA_34,34,2025-10-18T14:51:09.739000,PER,Red Bull Racing,7,14.909,Neutral,Neutral,Aggressive-Two,,Medium,2,10,40.63,91.9,False,16.9,False,2,False,False,90.455,2.241,89.146,0.3742,92.06,95.61,39.71,Inactive,200.0,48.12,30.4,44.9,0.0,63.1,1.8,Clear,Green,None,,79.95,0.1979,0.294,2.037,MAINTAIN,False,0.85
RACE_2025_COTA_35,35,2025-10-18T14:52:44.465000,PER,Red Bull Racing,7,16.858,Neutral,Neutral,Aggressive-Two,,Medium,2,11,48.9,90.5,False,14.9,False,2,False,False,89.268,-1.187,89.242,0.0966,89.86,93.98,42.47,Inactive,196.1,46.37,32.1,44.1,0.0,59.5,1.5,Clear,Green,None,,79.94,0.1773,0.514,0.932,PUSH,False,0.85
RACE_2025_COTA_36,36,2025-10-18T14:54:17.865000,PER,Red Bull Racing,7,16.558,Neutral,Neutral,Aggressive-Two,,Medium,2,12,60.6,87.5,False,12.4,False,2,False,False,90.27,1.002,89.44,0.1982,84.39,91.75,45.4,Inactive,186.4,44.68,34.9,51.9,0.0,59.7,8.3,Clear,Green,None,,73.94,0.1481,1.061,0.69,MAINTAIN,False,0.85
RACE_2025_COTA_37,37,2025-10-18T14:55:50.430000,PER,Red Bull Racing,7,19.123,Neutral,Defensive,Aggressive-Two,,Medium,2,13,71.4,91.1,False,10.1,False,2,False,False,89.954,-0.316,89.632,0.192,85.63,91.63,47.8,Inactive,175.8,42.88,31.1,46.1,0.0,71.7,3.5,Clear,Green,None,,71.09,0.1212,0.937,0.237,MAINTAIN,False,0.85
RACE_2025_COTA_38,38,2025-10-18T14:57:23.325000,PER,Red Bull Racing,9,20.497,Neutral,Neutral,Aggressive-Two,Emergency stop - tire degradation,Medium,3,0,0.0,50.0,False,7.6,True,3,False,False,114.129,24.175,94.815,5.183,100.0,100.0,49.68,Inactive,248.8,41.02,31.2,45.2,0.0,68.1,3.7,Clear,Green,None,,43.08,0.1496,0.5,3.545,MAINTAIN,False,0.85
RACE_2025_COTA_39,39,2025-10-18T14:58:57.544000,PER,Red Bull Racing,9,19.736,Neutral,Neutral,Aggressive-Two,,Medium,3,1,0.94,65.0,False,30.9,False,3,False,False,89.748,-24.381,94.674,-0.1413,100.0,100.0,50.69,Inactive,232.0,39.35,32.9,45.7,0.0,65.2,2.4,Clear,Green,None,,96.49,0.1484,0.5,1.932,PUSH,False,0.85
RACE_2025_COTA_40,40,2025-10-18T15:00:28.187000,PER,Red Bull Racing,9,20.596,Neutral,Neutral,Aggressive-Two,,Medium,3,2,2.51,80.0,False,29.7,False,3,False,False,87.878,-1.87,94.396,-0.278,100.0,97.25,52.2,Inactive,223.2,37.66,34.3,51.6,0.0,70.0,3.5,Clear,Green,None,,100.21,0.1465,0.5,0.146,PUSH,False,0.85
RACE_2025_COTA_41,41,2025-10-18T15:02:01.358000,PER,Red Bull Racing,9,20.162,Neutral,Neutral,Aggressive-Two,,Medium,3,3,4.22,92.7,False,28.5,False,3,False,False,87.031,-0.847,93.748,-0.6478,100.0,95.99,54.01,Inactive,236.0,35.89,32.2,45.0,0.0,64.4,3.5,Clear,Green,None,,101.65,0.1443,0.5,0.065,PUSH,False,0.85
RACE_2025_COTA_42,42,2025-10-18T15:03:36.233000,PER,Red Bull Racing,9,20.083,Neutral,Neutral,Aggressive-Two,,Medium,3,4,6.36,85.6,False,27.2,False,3,False,False,86.977,-0.055,93.153,-0.5954,100.0,96.64,56.1,Inactive,238.1,34.08,29.1,44.1,0.0,69.2,8.3,Clear,Green,None,,101.23,0.1417,0.5,0.008,MAINTAIN,False,0.85
RACE_2025_COTA_43,43,2025-10-18T15:05:07.604000,PER,Red Bull Racing,9,20.596,Neutral,Neutral,Aggressive-Two,,Medium,3,5,9.05,95.7,False,25.9,False,3,False,False,86.963,-0.014,87.72,-5.4333,100.0,99.71,58.21,Inactive,217.6,32.41,28.6,44.3,0.0,59.8,6.7,Cloudy,Green,None,,100.53,0.1383,0.5,0.017,MAINTAIN,False,0.85
RACE_2025_COTA_44,44,2025-10-18T15:06:39.473000,PER,Red Bull Racing,9,20.201,Neutral,Neutral,Aggressive-Two,,Medium,3,6,12.75,88.9,False,24.4,False,3,False,False,87.242,0.279,87.218,-0.5013,100.0,100.0,59.21,Inactive,225.3,30.61,30.7,47.5,0.0,72.2,4.9,Cloudy,Green,None,,98.73,0.1337,0.5,0.622,MAINTAIN,False,0.85
RACE_2025_COTA_45,45,2025-10-18T15:08:12.972000,PER,Red Bull Racing,9,20.559,Neutral,Neutral,Aggressive-Two,,Medium,3,7,16.48,90.1,False,22.9,False,3,False,False,87.016,-0.226,87.046,-0.1725,99.28,94.91,60.61,Inactive,228.5,28.74,27.8,43.2,0.0,64.3,5.6,Cloudy,Green,None,,98.06,0.1291,0.428,0.77,MAINTAIN,False,0.85
RACE_2025_COTA_46,46,2025-10-18T15:09:47.376000,PER,Red Bull Racing,9,20.213,Neutral,Neutral,Aggressive-Two,,Medium,3,8,20.41,90.6,False,21.4,False,3,False,False,87.821,0.805,87.204,0.1579,95.37,91.17,62.11,Inactive,217.3,26.91,27.2,41.1,0.0,70.2,6.2,Cloudy,Green,None,,95.06,0.1242,0.037,1.674,MAINTAIN,False,0.85
RACE_2025_COTA_47,47,2025-10-18T15:11:19.534000,PER,Red Bull Racing,9,20.14,Neutral,Neutral,Aggressive-Two,,Medium,3,9,26.06,91.8,False,19.7,False,3,False,False,88.055,0.234,87.419,0.2156,95.84,98.81,64.92,Inactive,223.6,25.25,30.7,46.4,0.0,56.8,6.2,Cloudy,Green,None,,92.85,0.1171,0.084,0.436,MAINTAIN,False,0.85
RACE_2025_COTA_48,48,2025-10-18T15:12:53.725000,PER,Red Bull Racing,9,21.168,Neutral,Neutral,Aggressive-Two,,Medium,3,10,32.53,84.4,False,17.9,False,3,False,False,87.303,-0.752,87.487,0.0681,94.9,94.02,66.5,Inactive,195.3,23.46,30.6,46.7,0.0,59.6,2.9,Cloudy,Green,None,,92.4,0.109,0.01,1.149,PUSH,False,0.85
RACE_2025_COTA_49,49,2025-10-18T15:14:24.484000,PER,Red Bull Racing,9,21.278,Neutral,Neutral,Aggressive-Two,,Medium,3,11,39.31,83.0,False,16.1,False,3,False,False,88.415,1.112,87.722,0.2346,93.39,94.91,67.77,Inactive,199.9,21.64,28.7,45.1,0.0,65.8,3.0,Cloudy,Green,None,,87.7,0.1006,0.161,1.27,MAINTAIN,False,0.85
RACE_2025_COTA_50,50,2025-10-18T15:15:59.431000,PER,Red Bull Racing,9,19.923,Neutral,Neutral,Aggressive-Two,,Medium,3,12,47.63,90.5,False,14.0,False,3,False,False,87.883,-0.532,87.895,0.1733,90.47,90.58,68.78,Inactive,208.0,19.85,31.8,47.7,0.0,72.4,3.0,Cloudy,Green,None,,86.07,0.0902,0.453,0.659,PUSH,False,0.85
RACE_2025_COTA_51,51,2025-10-18T15:17:33.916000,PER,Red Bull Racing,9,22.032,Neutral,Neutral,Aggressive-Two,,Medium,3,13,55.67,87.3,False,12.0,False,3,False,False,89.165,1.283,88.164,0.2688,86.6,86.78,70.33,Inactive,195.7,18.04,31.1,44.6,0.0,71.2,4.1,Cloudy,Green,None,,80.59,0.0802,0.84,1.199,CONSERVE,False,0.85
RACE_2025_COTA_52,52,2025-10-18T15:19:04.048000,PER,Red Bull Racing,9,21.493,Neutral,Neutral,Aggressive-Two,,Medium,3,14,65.33,90.5,False,9.8,False,3,False,False,88.092,-1.073,88.172,0.0075,87.0,90.54,73.02,Inactive,171.3,16.26,31.1,47.0,0.0,55.4,7.6,Cloudy,Green,None,,79.83,0.0682,0.8,0.933,CONSERVE,False,0.85
RACE_2025_COTA_53,53,2025-10-18T15:20:38.890000,PER,Red Bull Racing,9,24.861,Neutral,Defensive,Aggressive-Two,,Medium,3,15,74.29,91.0,False,7.7,False,3,False,False,88.591,0.499,88.429,0.2577,81.75,87.36,75.49,Inactive,174.0,14.37,28.7,43.6,0.0,66.5,2.0,Cloudy,Green,None,,75.85,0.057,1.325,0.501,CONSERVE,False,0.85
RACE_2025_COTA_54,54,2025-10-18T15:22:10.758000,PER,Red Bull Racing,10,28.063,Neutral,Defensive,Aggressive-Two,Emergency stop - tire degradation,Medium,3,16,83.52,90.6,True,5.6,True,3,False,False,112.896,24.304,93.325,4.8962,81.82,82.38,77.47,Inactive,175.6,12.63,29.1,42.9,0.0,69.6,3.2,Cloudy,Green,None,,19.35,0.0227,1.318,3.502,CONSERVE,True,0.85
RACE_2025_COTA_55,55,2025-10-18T15:23:43.850000,PER,Red Bull Racing,10,28.423,Neutral,Defensive,Aggressive-Two,Emergency stop - tire degradation,Medium,3,17,96.03,91.7,True,3.0,True,3,False,False,115.143,2.247,98.778,5.452,78.78,81.81,78.75,Inactive,155.9,10.91,31.2,47.9,0.0,56.1,4.6,Cloudy,Green,None,,10.15,0.0149,1.622,0.313,CONSERVE,True,0.85
RACE_2025_COTA_56,56,2025-10-18T15:25:17.482000,PER,Red Bull Racing,10,26.756,Neutral,Defensive,Aggressive-Two,Emergency stop - tire degradation,Medium,3,18,100.0,91.8,True,1.5,True,3,False,False,116.155,1.012,104.175,5.3979,77.54,77.26,79.82,Inactive,142.5,9.23,29.8,46.0,0.0,61.8,3.9,Cloudy,Green,None,,6.64,0.0125,1.746,0.141,CONSERVE,True,0.85
RACE_2025_COTA_57,57,2025-10-18T15:26:48.926000,PER,Red Bull Racing,10,27.402,Neutral,Defensive,Aggressive-Two,Emergency stop - tire degradation,Medium,3,19,100.0,91.3,True,0.5,True,3,False,False,114.651,-1.503,109.487,5.3118,76.08,76.81,82.38,Inactive,146.2,8.0,32.3,45.6,0.0,65.1,4.1,Cloudy,Green,None,,10.21,0.0125,1.892,0.203,CONSERVE,True,0.85
RACE_2025_COTA_58,58,2025-10-18T15:28:24.921000,PER,Red Bull Racing,10,28.383,Neutral,Defensive,Aggressive-Two,Emergency stop - tire degradation,Medium,3,20,100.0,86.7,True,0.0,True,3,False,False,116.397,1.746,115.048,5.5611,75.81,80.67,84.87,Inactive,135.3,8.0,31.4,48.9,0.0,70.1,6.3,Cloudy,Green,None,,6.61,0.0125,1.919,0.982,CONSERVE,True,0.85
RACE_2025_COTA_1,1,2025-10-18T14:00:00.175000,LEC,Ferrari,3,3.714,Neutral,Neutral,Two-Stop,,Soft,0,1,1.39,65.0,False,18.8,False,0,False,False,90.697,-1.551,91.473,0.0,100.0,98.82,100.0,Inactive,240.9,105.89,26.9,42.5,0.0,57.9,6.1,Cloudy,Green,None,,99.18,0.6547,0.5,0.0,PUSH,False,0.88
RACE_2025_COTA_2,2,2025-10-18T14:01:35.546000,LEC,Ferrari,3,5.59,Neutral,Aggressive,Two-Stop,,Soft,0,2,3.23,89.0,False,17.6,False,0,False,False,86.874,-3.824,89.94,0.0,100.0,100.0,100.0,Inactive,243.9,104.23,26.9,40.9,0.0,59.2,3.6,Cloudy,Green,None,,106.95,0.6446,0.5,0.0,PUSH,False,0.88
RACE_2025_COTA_3,3,2025-10-18T14:03:09.193000,LEC,Ferrari,3,5.811,Neutral,Aggressive,Two-Stop,,Soft,0,3,6.01,90.5,False,16.2,False,0,False,False,88.847,1.974,89.667,0.0,100.0,97.24,100.0,Inactive,233.1,102.37,28.4,45.7,0.0,71.6,6.6,Cloudy,Green,None,,101.63,0.6292,0.5,0.0,MAINTAIN,False,0.88
RACE_2025_COTA_4,4,2025-10-18T14:04:42.574000,LEC,Ferrari,3,5.881,Neutral,Aggressive,Two-Stop,,Soft,0,4,9.13,89.5,False,14.9,False,0,False,False,90.555,1.708,89.844,0.0,100.0,100.0,100.0,Inactive,245.6,100.6,27.7,39.7,0.0,56.9,7.4,Cloudy,Green,None,,96.78,0.612,0.5,0.707,MAINTAIN,False,0.88
RACE_2025_COTA_5,5,2025-10-18T14:06:13.440000,LEC,Ferrari,3,4.646,Neutral,Aggressive,Two-Stop,,Soft,0,5,13.82,87.4,False,13.3,False,0,False,False,89.429,-1.126,89.28,-0.5639,100.0,100.0,100.0,Inactive,245.5,98.86,31.2,46.8,0.0,63.4,4.8,Cloudy,Green,None,,97.62,0.5861,0.5,0.488,PUSH,False,0.88
RACE_2025_COTA_6,6,2025-10-18T14:07:45.604000,LEC,Ferrari,3,3.777,Neutral,Neutral,Two-Stop,,Soft,0,6,19.87,94.4,False,11.5,False,0,False,False,89.469,0.04,89.035,-0.2457,98.1,98.27,100.0,Inactive,232.6,96.99,32.0,49.3,0.0,57.4,2.8,Cloudy,Green,None,,95.41,0.5527,0.31,0.029,MAINTAIN,False,0.88
RACE_2025_COTA_7,7,2025-10-18T14:09:19.190000,LEC,Ferrari,3,3.863,Neutral,Neutral,Two-Stop,,Soft,0,7,27.23,94.6,False,9.6,False,0,False,False,90.461,0.992,89.752,0.7174,95.56,92.52,100.0,Inactive,227.3,95.24,32.1,50.0,0.0,61.5,6.8,Cloudy,Green,None,,90.65,0.5121,0.056,0.888,MAINTAIN,False,0.88
RACE_2025_COTA_8,8,2025-10-18T14:10:51.362000,LEC,Ferrari,3,4.45,Neutral,Aggressive,Two-Stop,,Soft,0,8,34.73,90.3,False,7.7,False,0,False,False,90.728,0.267,90.128,0.376,95.39,93.64,100.0,Inactive,209.7,93.37,29.7,43.9,0.0,67.0,4.5,Cloudy,Green,None,,87.44,0.4707,0.039,0.353,MAINTAIN,False,0.88
RACE_2025_COTA_9,9,2025-10-18T14:12:26.842000,LEC,Ferrari,3,6.74,Neutral,Aggressive,Two-Stop,,Soft,0,9,43.11,87.3,False,5.6,False,0,False,False,90.602,-0.125,90.138,0.0095,93.99,93.91,100.0,Inactive,202.0,91.48,26.0,42.7,0.0,72.7,7.3,Cloudy,Green,None,,84.79,0.4244,0.101,0.247,MAINTAIN,False,0.88
RACE_2025_COTA_10,10,2025-10-18T14:14:00.035000,LEC,Ferrari,3,7.19,Neutral,Neutral,Two-Stop,,Soft,0,10,53.16,88.1,False,3.4,False,0,False,False,90.85,0.247,90.422,0.2842,89.02,89.77,100.0,Inactive,195.3,89.63,30.0,44.8,0.0,61.8,3.9,Cloudy,Green,None,,80.73,0.369,0.598,0.443,MAINTAIN,False,0.88
RACE_2025_COTA_11,11,2025-10-18T14:15:32.347000,LEC,Ferrari,3,8.344,Neutral,Neutral,Two-Stop,,Soft,0,11,63.31,92.1,False,1.1,False,0,False,False,91.728,0.879,90.874,0.4519,86.75,89.01,100.0,Inactive,193.6,87.85,27.1,40.8,0.0,72.0,4.7,Cloudy,Green,None,,75.24,0.3129,0.825,1.66,MAINTAIN,False,0.88
RACE_2025_COTA_12,12,2025-10-18T14:17:04.248000,LEC,Ferrari,3,8.728,Neutral,Defensive,Two-Stop,,Soft,0,12,76.2,89.3,False,0.0,False,0,False,False,91.562,-0.166,91.094,0.2203,85.12,81.68,100.0,Inactive,181.2,86.04,30.8,45.7,0.0,57.1,7.9,Cloudy,Green,None,,71.1,0.2418,0.988,0.33,CONSERVE,False,0.88
RACE_2025_COTA_13,13,2025-10-18T14:18:39.496000,LEC,Ferrari,6,13.623,Neutral,Neutral,Two-Stop,Emergency stop - tire degradation,Medium,1,0,0.0,50.0,False,0.0,True,1,False,False,115.519,23.957,96.052,4.9582,100.0,100.0,100.0,Inactive,244.4,84.31,26.0,43.9,0.0,57.5,3.0,Cloudy,Green,None,,45.06,0.414,0.5,3.707,MAINTAIN,False,0.88
RACE_2025_COTA_14,14,2025-10-18T14:20:10.835000,LEC,Ferrari,6,11.425,Neutral,Neutral,Two-Stop,,Medium,1,1,1.21,65.0,False,30.8,False,1,False,False,90.792,-24.727,96.09,0.0379,100.0,100.0,100.0,Inactive,226.2,82.52,30.2,43.0,0.0,70.9,3.3,Cloudy,Green,None,,99.03,0.4098,0.5,1.965,PUSH,False,0.88
RACE_2025_COTA_15,15,2025-10-18T14:21:44.617000,LEC,Ferrari,6,13.739,Neutral,Neutral,Two-Stop,,Medium,1,2,2.87,80.0,False,29.6,False,1,False,False,90.219,-0.572,95.964,-0.126,100.0,96.64,100.0,Inactive,224.5,80.7,28.6,43.0,0.0,69.4,5.0,Cloudy,Green,None,,99.71,0.4041,0.5,0.046,PUSH,False,0.88
RACE_2025_COTA_16,16,2025-10-18T14:23:15.922000,LEC,Ferrari,6,12.368,Neutral,Neutral,Two-Stop,,Medium,1,3,5.48,85.9,False,28.3,False,1,False,False,88.876,-1.343,95.394,-0.5704,100.0,100.0,100.0,Inactive,239.9,78.93,30.9,48.7,0.0,71.3,6.0,Cloudy,Green,None,,101.76,0.3951,0.5,0.105,PUSH,False,0.88
